ダウンロードした時刻：2025/08/07 18:17:27

,,,酒田,酒田,酒田,山形,山形,山形,飛島,飛島,飛島
年,月,日,最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃)
,,,,,,,,,,,
,,,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号
2003,1,11,1.3,8,1,-1.4,8,1,1.6,8,2
2003,1,12,-1.1,8,1,-2.7,8,1,0.6,8,2
2003,1,13,-1.3,8,1,-5.2,8,1,5.0,8,2
2003,1,14,0.2,8,1,0.7,8,1,-0.1,8,2
2003,1,15,-2.9,8,1,-5.6,8,1,-3.7,8,2
2003,1,16,-0.9,8,1,-6.7,8,1,-1.9,8,2
2003,1,17,1.4,8,1,0.3,8,1,-0.5,8,2
2003,1,18,0.0,8,1,-3.3,8,1,-0.9,8,2
2003,1,19,-1.2,8,1,-1.5,8,1,-0.5,8,2
2003,1,20,-2.1,8,1,-2.4,8,1,-0.4,8,2
2003,1,21,-2.7,8,1,-3.1,8,1,-3.1,8,2
2003,1,22,-2.2,8,1,-3.1,8,1,-2.5,8,2
2003,1,23,-0.9,8,1,-5.8,8,1,-0.2,8,2
2003,1,24,-0.7,8,1,-3.3,8,1,-0.1,8,2
2003,1,25,0.1,8,1,-2.3,8,1,0.2,8,2
2003,1,26,-0.1,8,1,-2.8,8,1,0.3,8,2
2003,1,27,1.9,8,1,-2.0,8,1,2.2,8,2
2003,1,28,1.1,8,1,0.3,8,1,1.0,8,2
2003,1,29,-3.9,8,1,-5.0,8,1,-3.7,8,2
2003,1,30,-3.9,8,1,-4.8,8,1,-4.2,8,2
2003,1,31,-1.9,8,1,-4.7,8,1,-1.8,8,2
2003,2,1,-2.3,8,1,-5.8,8,1,-2.9,8,2
2003,2,2,-2.3,8,1,-6.5,8,1,-0.6,8,2
2003,2,3,-1.8,8,1,-6.6,8,1,-0.8,8,2
2003,2,4,-1.2,8,1,-2.7,8,1,-1.1,8,2
2003,2,5,-5.0,8,1,-3.2,8,1,-1.5,8,2
2003,2,6,-1.2,8,1,-6.1,8,1,-1.5,8,2
2003,2,7,1.1,8,1,-0.4,8,1,0.9,8,2
2003,2,8,3.5,8,1,1.9,8,1,4.8,8,2
2003,2,9,3.5,8,1,1.1,8,1,4.5,8,2
2003,2,10,2.5,8,1,-0.7,8,1,2.3,8,2
2003,2,11,2.1,8,1,1.4,8,1,1.4,8,2
2003,2,12,-2.2,8,1,-2.9,8,1,-3.5,8,2
2003,2,13,-1.6,8,1,-3.4,8,1,-2.6,8,2
2003,2,14,0.4,8,1,-3.5,8,1,-0.4,8,2
2003,2,15,0.8,8,1,-2.0,8,1,0.1,8,2
2003,2,16,0.4,8,1,-3.5,8,1,0.9,8,2
2003,2,17,3.0,8,1,-1.3,8,1,1.3,8,2
2003,2,18,-1.2,8,1,-3.7,8,1,-1.0,8,2
2003,2,19,-3.6,8,1,-4.5,8,1,-1.0,8,2
2003,2,20,1.5,8,1,-2.0,8,1,2.3,8,2
2003,2,21,1.4,8,1,-1.2,8,1,-0.1,8,2
2003,2,22,-0.8,8,1,-3.0,8,1,-0.5,8,2
2003,2,23,-1.4,8,1,-1.1,8,1,0.4,8,2
2003,2,24,-3.0,8,1,-3.7,8,1,-0.4,8,2
2003,2,25,0.0,8,1,-2.8,8,1,-1.7,8,2
2003,2,26,1.0,8,1,-2.2,8,1,1.2,8,2
2003,2,27,-0.9,8,1,-2.7,8,1,-0.9,8,2
2003,2,28,-0.5,8,1,-5.0,8,1,-1.1,8,2
2003,3,1,-0.6,8,1,-3.4,8,1,0.8,8,2
2003,3,2,1.9,8,1,0.2,8,1,2.4,8,2
2003,3,3,0.6,8,1,-1.3,8,1,-0.4,8,2
2003,3,4,-2.6,8,1,-5.3,8,1,-2.4,8,2
2003,3,5,-2.6,8,1,-6.0,8,1,-3.0,8,2
2003,3,6,2.4,8,1,-1.1,8,1,0.0,8,2
2003,3,7,3.5,8,1,0.0,8,1,3.2,8,2
2003,3,8,1.7,8,1,0.0,8,1,0.9,8,2
2003,3,9,0.3,8,1,-0.9,8,1,0.2,8,2
2003,3,10,-1.5,8,1,-2.3,8,1,-1.6,8,2
2003,3,11,-1.5,8,1,-3.3,8,1,-1.6,8,2
2003,3,12,-0.4,8,1,-3.9,8,1,-1.1,8,2
2003,3,13,1.6,8,1,-2.8,8,1,-1.1,8,2
2003,3,14,2.2,8,1,-2.7,8,1,0.9,8,2
2003,3,15,1.3,8,1,-1.7,8,1,1.4,8,2
2003,3,16,1.3,8,1,-0.7,8,1,1.6,8,2
2003,3,17,2.1,8,1,0.1,8,1,2.1,8,2
2003,3,18,3.3,8,1,-1.8,8,1,0.7,8,2
2003,3,19,-0.3,8,1,0.0,8,1,1.1,8,2
2003,3,20,0.7,8,1,-0.7,8,1,0.9,8,2
2003,3,21,-0.6,8,1,-1.8,8,1,0.4,8,2
2003,3,22,-1.0,8,1,-3.4,8,1,1.1,8,2
2003,3,23,-2.2,8,1,-3.0,8,1,2.1,8,2
2003,3,24,0.1,8,1,-0.1,8,1,3.5,8,2
2003,3,25,4.6,8,1,3.1,8,1,6.1,8,2
2003,3,26,4.7,8,1,1.1,8,1,3.5,8,2
2003,3,27,4.6,8,1,2.2,8,1,4.4,8,2
2003,3,28,5.1,8,1,3.2,8,1,4.0,8,2
2003,3,29,5.1,8,1,2.5,8,1,2.8,8,2
2003,3,30,4.5,8,1,0.6,8,1,2.5,8,2
2003,3,31,5.1,8,1,2.2,8,1,4.2,8,2
2003,12,1,9.1,8,1,8.5,8,1,9.4,8,2
2003,12,2,5.1,8,1,7.0,8,1,7.1,8,2
2003,12,3,5.0,8,1,4.8,8,1,4.4,8,2
2003,12,4,3.1,8,1,2.2,8,1,2.5,8,2
2003,12,5,3.2,8,1,0.6,8,1,2.6,8,2
2003,12,6,3.8,8,1,0.4,8,1,6.6,8,2
2003,12,7,2.1,8,1,0.6,8,1,1.5,8,2
2003,12,8,0.6,8,1,-0.3,8,1,1.9,8,2
2003,12,9,0.5,8,1,0.2,8,1,0.3,8,2
2003,12,10,3.4,8,1,0.4,8,1,2.1,8,2
2003,12,11,2.5,8,1,2.5,8,1,3.8,8,2
2003,12,12,4.5,8,1,0.5,8,1,6.4,8,2
2003,12,13,4.7,8,1,3.2,8,1,6.1,8,2
2003,12,14,5.1,8,1,2.2,8,1,4.7,8,2
2003,12,15,4.7,8,1,0.4,8,1,5.9,8,2
2003,12,16,4.0,8,1,1.2,8,1,3.5,8,2
2003,12,17,3.2,8,1,0.3,8,1,3.4,8,2
2003,12,18,4.0,8,1,0.4,8,1,4.5,8,2
2003,12,19,0.3,8,1,0.4,8,1,0.6,8,2
2003,12,20,-0.1,8,1,-4.6,8,1,-0.2,8,2
2003,12,21,2.7,8,1,-4.4,8,1,2.4,8,2
2003,12,22,4.7,8,1,2.9,8,1,6.8,8,2
2003,12,23,9.1,8,1,4.6,8,1,5.4,8,2
2003,12,24,7.6,8,1,3.2,8,1,4.7,8,2
2003,12,25,6.2,8,1,2.1,8,1,4.5,8,2
2003,12,26,1.4,8,1,0.1,8,1,1.0,8,2
2003,12,27,-1.4,8,1,-4.1,8,1,-1.9,8,2
2003,12,28,0.6,8,1,-3.6,8,1,0.3,8,2
2003,12,29,4.5,8,1,4.5,8,1,4.8,8,2
2003,12,30,2.3,8,1,-2.4,8,1,0.9,8,2
2003,12,31,1.6,8,1,-3.1,8,1,3.4,8,2
2004,1,1,3.0,8,1,-1.3,8,1,3.4,8,2
2004,1,2,3.7,8,1,1.9,8,1,4.0,8,2
2004,1,3,2.1,8,1,1.5,8,1,2.1,8,2
2004,1,4,0.7,8,1,-0.6,8,1,0.6,8,2
2004,1,5,0.5,8,1,-2.3,8,1,0.8,8,2
2004,1,6,-0.4,8,1,-2.4,8,1,0.3,8,2
2004,1,7,-1.2,8,1,-4.6,8,1,-0.8,8,2
2004,1,8,-1.3,8,1,-3.6,8,1,-1.1,8,2
2004,1,9,-2.6,8,1,-4.7,8,1,0.0,8,2
2004,1,10,-3.8,8,1,-7.9,8,1,0.0,8,2
2004,1,11,-2.4,8,1,-3.1,8,1,-2.1,8,2
2004,1,12,0.3,8,1,-3.8,8,1,-0.1,8,2
2004,1,13,-0.2,8,1,-5.9,8,1,2.3,8,2
2004,1,14,-2.7,8,1,-4.0,8,1,-2.4,8,2
2004,1,15,-2.4,8,1,-5.5,8,1,-3.0,8,2
2004,1,16,-1.7,8,1,-7.8,8,1,-2.9,8,2
2004,1,17,-2.4,8,1,-6.9,8,1,0.0,8,2
2004,1,18,-3.5,8,1,-8.2,8,1,0.4,8,2
2004,1,19,0.1,8,1,-2.9,8,1,3.4,8,2
2004,1,20,1.7,8,1,-0.2,8,1,3.0,8,2
2004,1,21,1.5,8,1,-2.5,8,1,0.9,8,2
2004,1,22,-2.2,8,1,-3.9,8,1,-2.8,8,2
2004,1,23,-2.6,8,1,-3.8,8,1,-2.4,8,2
2004,1,24,0.0,8,1,-2.0,8,1,-0.4,8,2
2004,1,25,-0.9,8,1,-3.3,8,1,-1.7,8,2
2004,1,26,-0.9,8,1,-2.0,8,1,-0.3,8,2
2004,1,27,-1.4,8,1,-4.2,8,1,-0.6,8,2
2004,1,28,-0.2,8,1,-5.5,8,1,-0.6,8,2
2004,1,29,1.1,8,1,-3.7,8,1,-0.1,8,2
2004,1,30,2.0,8,1,-4.3,8,1,0.0,8,2
2004,1,31,1.4,8,1,-1.5,8,1,0.3,8,2
2004,2,1,-0.5,8,1,-2.3,8,1,0.7,8,2
2004,2,2,-0.7,8,1,-4.7,8,1,1.0,8,2
2004,2,3,-1.0,8,1,-1.6,8,1,-0.4,8,2
2004,2,4,-1.2,8,1,-2.4,8,1,-1.1,8,2
2004,2,5,-1.9,8,1,-4.3,8,1,-1.4,8,2
2004,2,6,-1.6,8,1,-5.1,8,1,-1.5,8,2
2004,2,7,-1.6,8,1,-3.3,8,1,-1.2,8,2
2004,2,8,-1.2,8,1,-5.9,8,1,-1.3,8,2
2004,2,9,-1.4,8,1,-2.7,8,1,-1.8,8,2
2004,2,10,-2.2,8,1,-5.2,8,1,-1.5,8,2
2004,2,11,-4.8,8,1,-8.9,8,1,0.2,8,2
2004,2,12,1.4,8,1,-0.5,8,1,1.0,8,2
2004,2,13,1.4,8,1,-3.2,8,1,-0.1,8,2
2004,2,14,1.0,8,1,-3.4,8,1,3.3,8,2
2004,2,15,2.0,8,1,-0.8,8,1,1.0,8,2
2004,2,16,1.2,8,1,-2.0,8,1,-0.6,8,2
2004,2,17,1.6,8,1,-0.5,8,1,1.9,8,2
2004,2,18,1.5,8,1,-1.4,8,1,0.6,8,2
2004,2,19,1.1,8,1,-2.0,8,1,0.4,8,2
2004,2,20,-1.8,8,1,-1.8,8,1,1.7,8,2
2004,2,21,-0.7,8,1,-2.9,8,1,2.5,8,2
2004,2,22,6.4,8,1,1.1,8,1,7.8,8,2
2004,2,23,1.1,8,1,-2.7,8,1,0.3,8,2
2004,2,24,1.7,8,1,-3.6,8,1,0.2,8,2
2004,2,25,3.7,8,1,0.2,8,1,5.6,8,2
2004,2,26,-0.1,8,1,-2.5,8,1,-0.3,8,2
2004,2,27,-1.1,8,1,-3.7,8,1,-0.6,8,2
2004,2,28,0.4,8,1,-1.7,8,1,-0.3,8,2
2004,2,29,2.2,8,1,-1.2,8,1,0.1,8,2
2004,3,1,-1.4,8,1,-1.7,8,1,-2.2,8,2
2004,3,2,-2.0,8,1,-4.9,8,1,-2.9,8,2
2004,3,3,-3.4,8,1,-3.5,8,1,-3.4,8,2
2004,3,4,-1.2,8,1,-3.5,8,1,-1.7,8,2
2004,3,5,-4.0,8,1,-4.8,8,1,-2.7,8,2
2004,3,6,-4.9,8,1,-5.6,8,1,-2.4,8,2
2004,3,7,-0.8,8,1,-3.1,8,1,-1.2,8,2
2004,3,8,-1.4,8,1,-2.8,8,1,-1.0,4,2
2004,3,9,1.7,8,1,1.8,8,1,7.2,4,2
2004,3,10,2.2,8,1,0.7,8,1,7.1,8,2
2004,3,11,3.6,8,1,3.4,8,1,4.1,8,2
2004,3,12,5.6,8,1,2.6,8,1,4.0,8,2
2004,3,13,2.5,8,1,-1.6,8,1,1.4,8,2
2004,3,14,0.1,8,1,-1.6,8,1,0.0,8,2
2004,3,15,-0.5,8,1,-0.9,8,1,0.0,8,2
2004,3,16,-0.7,8,1,-2.4,8,1,1.7,8,2
2004,3,17,5.4,8,1,1.0,8,1,4.2,8,2
2004,3,18,1.0,8,1,-1.4,8,1,0.1,8,2
2004,3,19,1.0,8,1,-3.0,8,1,0.0,8,2
2004,3,20,-0.6,8,1,-2.0,8,1,2.1,8,2
2004,3,21,0.3,8,1,-2.1,8,1,2.6,8,2
2004,3,22,1.0,8,1,-0.5,8,1,3.8,8,2
2004,3,23,3.0,8,1,2.1,8,1,3.7,8,2
2004,3,24,1.6,8,1,-0.5,8,1,3.2,8,2
2004,3,25,5.7,8,1,1.9,8,1,4.5,8,2
2004,3,26,5.1,8,1,3.3,8,1,3.3,8,2
2004,3,27,2.4,8,1,1.6,8,1,3.6,8,2
2004,3,28,0.7,8,1,-1.4,8,1,3.8,8,2
2004,3,29,5.7,8,1,1.6,8,1,5.5,8,2
2004,3,30,8.3,8,1,4.1,8,1,8.2,8,2
2004,3,31,3.9,8,1,4.3,8,1,4.3,8,2
2004,12,1,7.9,8,1,2.5,8,1,5.0,8,2
2004,12,2,4.8,8,1,1.0,8,1,4.7,8,2
2004,12,3,2.9,8,1,-2.4,8,1,6.1,8,2
2004,12,4,7.0,8,1,2.3,8,1,12.3,8,2
2004,12,5,7.8,8,1,6.0,8,1,7.1,8,2
2004,12,6,5.8,8,1,2.3,8,1,5.2,8,2
2004,12,7,4.7,8,1,0.0,8,1,8.1,8,2
2004,12,8,6.1,8,1,4.5,8,1,4.5,8,2
2004,12,9,1.5,8,1,1.4,8,1,3.0,8,2
2004,12,10,3.5,8,1,-0.7,8,1,6.9,8,2
2004,12,11,5.0,8,1,1.3,8,1,4.1,8,2
2004,12,12,1.2,8,1,-1.5,8,1,3.7,8,2
2004,12,13,5.0,8,1,1.5,8,1,3.7,8,2
2004,12,14,4.6,8,1,-1.1,8,1,3.6,8,2
2004,12,15,5.9,8,1,2.6,8,1,7.6,8,2
2004,12,16,3.5,8,1,0.8,8,1,2.7,8,2
2004,12,17,2.3,8,1,-1.5,8,1,1.1,8,2
2004,12,18,2.8,8,1,-1.6,8,1,4.0,8,2
2004,12,19,4.3,8,1,1.2,8,1,4.0,8,2
2004,12,20,5.5,8,1,1.7,8,1,3.8,8,2
2004,12,21,1.0,8,1,0.0,8,1,0.4,8,2
2004,12,22,-0.1,8,1,-1.0,8,1,-0.3,8,2
2004,12,23,-0.5,8,1,-2.5,8,1,-0.5,8,2
2004,12,24,1.0,8,1,-2.8,8,1,1.8,8,2
2004,12,25,0.6,8,1,-1.7,8,1,2.2,8,2
2004,12,26,0.3,8,1,0.4,8,1,1.6,8,2
2004,12,27,-0.3,8,1,-1.8,8,1,-0.6,8,2
2004,12,28,-0.5,8,1,-3.5,8,1,-1.1,8,2
2004,12,29,-1.0,8,1,-2.5,8,1,-0.4,8,2
2004,12,30,-1.1,8,1,-4.4,8,1,-1.4,8,2
2004,12,31,-0.7,8,1,-4.1,8,1,0.5,8,2
2005,1,1,-0.8,8,1,-4.6,8,1,-1.1,8,2
2005,1,2,-0.1,8,1,-5.0,8,1,-0.4,8,2
2005,1,3,2.1,8,1,-1.1,8,1,6.5,8,2
2005,1,4,-0.4,8,1,-1.8,8,1,-1.3,8,2
2005,1,5,-1.6,8,1,-4.5,8,1,-2.0,8,2
2005,1,6,-0.4,8,1,-4.8,8,1,0.5,8,2
2005,1,7,0.4,8,1,-1.7,8,1,0.1,8,2
2005,1,8,-2.0,8,1,-5.2,8,1,-1.6,8,2
2005,1,9,-2.0,8,1,-5.4,8,1,-2.1,8,2
2005,1,10,-1.5,8,1,-5.8,8,1,-2.5,8,2
2005,1,11,-0.7,8,1,-4.1,8,1,-1.0,8,2
2005,1,12,-3.4,8,1,-5.1,8,1,-3.2,8,2
2005,1,13,-0.1,8,1,-4.7,8,1,-0.3,8,2
2005,1,14,0.3,8,1,-1.4,8,1,1.5,8,2
2005,1,15,-1.0,8,1,-0.7,8,1,1.2,8,2
2005,1,16,0.6,8,1,-0.1,8,1,0.5,8,2
2005,1,17,0.3,8,1,-0.8,8,1,0.8,8,2
2005,1,18,0.4,8,1,-0.4,8,1,1.5,8,2
2005,1,19,-0.9,8,1,-2.7,8,1,1.9,8,2
2005,1,20,1.6,8,1,0.3,8,1,2.6,8,2
2005,1,21,-0.7,8,1,-1.1,8,1,-0.8,8,2
2005,1,22,-2.6,8,1,-3.3,8,1,-2.4,8,2
2005,1,23,-1.6,8,1,-5.6,8,1,-1.1,8,2
2005,1,24,-2.0,8,1,-9.1,8,1,0.6,8,2
2005,1,25,0.5,8,1,-1.0,8,1,0.3,8,2
2005,1,26,-0.5,8,1,-2.3,8,1,-1.1,8,2
2005,1,27,0.0,8,1,-1.7,8,1,-0.8,8,2
2005,1,28,-2.1,8,1,-3.4,8,1,0.4,8,2
2005,1,29,-2.2,8,1,-6.4,8,1,2.3,8,2
2005,1,30,-3.5,8,1,-4.0,8,1,-3.6,8,2
2005,1,31,-2.8,8,1,-4.4,8,1,-2.7,8,2
2005,2,1,-2.2,8,1,-3.4,8,1,-2.4,8,2
2005,2,2,-1.6,8,1,-4.6,8,1,-1.8,8,2
2005,2,3,-1.4,8,1,-5.0,8,1,-1.0,8,2
2005,2,4,-0.1,8,1,-2.4,8,1,-1.4,8,2
2005,2,5,-1.6,8,1,-3.5,8,1,-1.7,8,2
2005,2,6,-0.6,8,1,-4.0,8,1,-1.4,8,2
2005,2,7,-2.5,8,1,-3.4,8,1,0.3,8,2
2005,2,8,-3.0,8,1,-6.1,8,1,0.4,8,2
2005,2,9,0.0,8,1,-4.4,8,1,2.7,8,2
2005,2,10,-2.1,8,1,-3.6,8,1,-2.7,8,2
2005,2,11,-3.6,8,1,-5.4,8,1,-4.0,8,2
2005,2,12,-3.2,8,1,-5.1,8,1,-3.4,8,2
2005,2,13,-1.1,8,1,-5.3,8,1,-1.3,8,2
2005,2,14,-1.4,8,1,-3.3,8,1,-1.3,8,2
2005,2,15,-1.2,8,1,-4.3,8,1,-0.6,8,2
2005,2,16,-1.9,8,1,-2.5,8,1,-0.6,8,2
2005,2,17,1.4,8,1,-1.6,8,1,0.4,8,2
2005,2,18,0.4,8,1,-1.2,8,1,0.5,8,2
2005,2,19,1.6,8,1,-0.6,8,1,1.7,8,2
2005,2,20,-1.6,8,1,-3.4,8,1,-1.6,8,2
2005,2,21,-1.6,8,1,-4.6,8,1,-2.1,8,2
2005,2,22,-2.6,8,1,-4.3,8,1,-1.9,8,2
2005,2,23,-2.5,8,1,-2.7,8,1,-0.1,8,2
2005,2,24,-1.6,8,1,-3.1,8,1,-2.0,8,2
2005,2,25,-2.1,8,1,-3.1,8,1,-1.2,8,2
2005,2,26,-2.8,8,1,-4.1,8,1,-3.5,8,2
2005,2,27,-3.5,8,1,-5.8,8,1,-3.3,8,2
2005,2,28,-0.5,8,1,-2.8,8,1,-2.4,8,2
2005,3,1,-2.7,8,1,-3.3,8,1,-3.2,8,2
2005,3,2,-2.4,8,1,-4.5,8,1,-2.3,8,2
2005,3,3,-1.3,8,1,-5.4,8,1,-3.0,8,2
2005,3,4,-1.1,8,1,-3.0,8,1,-0.7,8,2
2005,3,5,-4.1,8,1,-4.8,8,1,-1.0,8,2
2005,3,6,-2.7,8,1,-8.0,8,1,-1.3,8,2
2005,3,7,0.5,8,1,-2.1,8,1,3.1,8,2
2005,3,8,3.7,8,1,2.6,8,1,2.4,8,2
2005,3,9,0.6,8,1,-2.3,8,1,-0.3,8,2
2005,3,10,-0.7,8,1,-2.8,8,1,0.1,8,2
2005,3,11,6.2,8,1,-0.4,8,1,5.3,8,2
2005,3,12,-0.7,8,1,-3.2,8,1,-1.9,8,2
2005,3,13,-1.7,8,1,-4.1,8,1,-1.9,8,2
2005,3,14,-0.9,8,1,-2.3,8,1,-1.3,8,2
2005,3,15,1.8,8,1,-1.6,8,1,1.0,8,2
2005,3,16,2.1,8,1,0.5,8,1,4.8,8,2
2005,3,17,2.3,8,1,-0.4,8,1,4.6,8,2
2005,3,18,2.5,8,1,1.2,8,1,0.3,8,2
2005,3,19,1.2,8,1,-1.3,8,1,0.6,8,2
2005,3,20,-0.1,8,1,-3.9,8,1,1.5,8,2
2005,3,21,2.3,8,1,1.0,8,1,4.5,8,2
2005,3,22,2.2,8,1,-1.4,8,1,3.9,8,2
2005,3,23,4.8,8,1,3.1,8,1,3.3,8,2
2005,3,24,3.6,8,1,2.5,8,1,2.5,8,2
2005,3,25,-0.4,8,1,-1.5,8,1,0.2,8,2
2005,3,26,-0.1,8,1,-1.2,8,1,0.2,8,2
2005,3,27,1.6,8,1,-1.4,8,1,2.5,8,2
2005,3,28,2.9,8,1,0.8,8,1,3.9,8,2
2005,3,29,3.5,8,1,0.4,8,1,3.8,8,2
2005,3,30,1.9,8,1,1.4,8,1,1.9,8,2
2005,3,31,2.1,8,1,0.7,8,1,1.0,8,2
2005,12,1,1.5,8,1,-1.1,8,1,4.5,8,2
2005,12,2,2.4,8,1,-1.1,8,1,2.6,8,2
2005,12,3,0.9,8,1,-0.8,8,1,1.2,8,2
2005,12,4,2.0,8,1,-1.5,8,1,1.7,8,2
2005,12,5,1.4,8,1,-0.5,8,1,2.9,8,2
2005,12,6,1.3,8,1,-0.1,8,1,3.4,8,2
2005,12,7,0.9,8,1,-1.8,8,1,2.4,8,2
2005,12,8,1.6,8,1,-3.6,8,1,2.6,8,2
2005,12,9,0.5,8,1,0.3,8,1,0.9,8,2
2005,12,10,-0.4,8,1,-1.5,8,1,-0.7,8,2
2005,12,11,-1.6,8,1,-2.5,8,1,-0.4,8,2
2005,12,12,-1.6,8,1,-5.1,8,1,-1.7,8,2
2005,12,13,-2.3,8,1,-4.0,8,1,-2.4,8,2
2005,12,14,-1.0,8,1,-3.9,8,1,-1.1,8,2
2005,12,15,-1.7,8,1,-5.9,8,1,-1.5,4,2
2005,12,16,-0.7,8,1,-6.0,8,1,1.4,4,2
2005,12,17,0.3,8,1,-2.5,8,1,0.3,8,2
2005,12,18,-3.5,8,1,-4.5,8,1,-3.6,8,2
2005,12,19,-4.3,8,1,-5.9,8,1,-3.7,8,2
2005,12,20,0.3,8,1,-4.9,8,1,2.0,8,2
2005,12,21,0.5,8,1,-4.3,8,1,0.2,4,2
2005,12,22,0.2,8,1,-5.3,8,1,0.2,8,2
2005,12,23,-0.8,8,1,-3.0,8,1,-0.8,8,2
2005,12,24,0.1,8,1,-3.9,8,1,0.3,8,2
2005,12,25,-0.6,8,1,-4.7,8,1,-0.4,8,2
2005,12,26,-2.4,8,1,-2.9,8,1,-1.7,8,2
2005,12,27,-2.4,8,1,-3.4,8,1,-2.5,8,2
2005,12,28,-2.9,8,1,-5.3,8,1,-2.8,8,2
2005,12,29,-1.4,8,1,-4.4,8,1,-1.0,8,2
2005,12,30,-0.5,8,1,-5.1,8,1,-0.4,8,2
2005,12,31,-1.2,8,1,-4.7,8,1,-1.3,8,2
2006,1,1,-1.9,8,1,-5.9,8,1,-0.6,8,2
2006,1,2,0.7,8,1,-3.7,8,1,1.3,8,2
2006,1,3,-2.8,8,1,-4.7,8,1,-2.3,8,2
2006,1,4,-2.6,8,1,-4.5,8,1,-2.2,8,2
2006,1,5,-3.1,8,1,-7.2,8,1,-3.0,8,2
2006,1,6,-4.6,8,1,-7.1,8,1,-2.8,8,2
2006,1,7,-5.8,8,1,-7.6,8,1,-2.5,8,2
2006,1,8,-2.9,8,1,-5.6,8,1,-3.0,8,2
2006,1,9,-5.0,8,1,-6.3,8,1,-2.0,8,2
2006,1,10,-5.5,8,1,-8.7,8,1,0.0,8,2
2006,1,11,-0.8,8,1,-2.2,8,1,0.2,8,2
2006,1,12,-2.9,8,1,-7.2,8,1,-1.8,8,2
2006,1,13,-5.6,8,1,-9.3,8,1,-1.8,8,2
2006,1,14,2.0,8,1,-1.0,8,1,5.5,8,2
2006,1,15,0.4,8,1,-2.6,8,1,2.4,8,2
2006,1,16,0.3,8,1,-5.1,8,1,1.6,8,2
2006,1,17,-1.6,8,1,-3.2,8,1,-2.3,8,2
2006,1,18,-1.6,8,1,-5.1,8,1,-2.1,8,2
2006,1,19,-4.1,8,1,-5.0,8,1,-4.0,8,2
2006,1,20,-2.4,8,1,-7.8,8,1,-2.7,8,2
2006,1,21,-2.8,8,1,-7.0,8,1,-1.4,8,2
2006,1,22,-4.4,8,1,-4.9,8,1,-4.6,8,2
2006,1,23,-5.7,8,1,-7.1,8,1,-6.0,8,2
2006,1,24,-1.6,8,1,-5.8,8,1,-1.8,8,2
2006,1,25,0.1,8,1,-2.5,8,1,0.7,8,2
2006,1,26,-0.2,8,1,-1.8,8,1,-0.4,8,2
2006,1,27,-0.4,8,1,-4.2,8,1,-0.5,8,2
2006,1,28,-1.2,8,1,-3.1,8,1,-1.2,8,2
2006,1,29,-1.3,8,1,-3.4,8,1,-0.7,8,2
2006,1,30,-1.5,8,1,-3.6,8,1,1.8,8,2
2006,1,31,-1.2,8,1,-2.8,8,1,-0.3,8,2
2006,2,1,-3.0,8,1,-1.1,8,1,-0.3,8,2
2006,2,2,-3.9,8,1,-5.0,8,1,-3.9,8,2
2006,2,3,-6.1,8,1,-7.2,8,1,-6.0,8,2
2006,2,4,-5.7,8,1,-9.8,8,1,-5.2,8,2
2006,2,5,-4.1,8,1,-6.5,8,1,-4.2,8,2
2006,2,6,-1.2,8,1,-5.1,8,1,-2.0,8,2
2006,2,7,-0.4,8,1,-2.4,8,1,-0.1,8,2
2006,2,8,0.7,8,1,-1.5,8,1,-0.4,8,2
2006,2,9,-3.0,8,1,-5.2,8,1,-2.8,8,2
2006,2,10,-1.5,8,1,-3.3,8,1,0.9,8,2
2006,2,11,-0.8,8,1,-2.3,8,1,-1.6,8,2
2006,2,12,-3.9,8,1,-4.5,8,1,-3.6,8,2
2006,2,13,-0.3,8,1,-2.9,8,1,-0.3,8,2
2006,2,14,3.5,8,1,3.8,8,1,7.3,8,2
2006,2,15,2.9,8,1,2.7,8,1,3.8,8,2
2006,2,16,1.7,8,1,0.1,8,1,2.8,8,2
2006,2,17,-3.1,8,1,-5.6,8,1,-3.9,8,2
2006,2,18,-3.5,8,1,-5.1,8,1,-3.5,8,2
2006,2,19,0.6,8,1,-4.8,8,1,2.7,8,2
2006,2,20,0.3,8,1,-3.5,8,1,3.4,8,2
2006,2,21,0.0,8,1,1.0,8,1,4.5,8,2
2006,2,22,1.5,8,1,-0.9,8,1,5.5,8,2
2006,2,23,-1.5,8,1,-2.2,8,1,-0.5,8,2
2006,2,24,-1.9,8,1,-3.1,8,1,0.0,8,2
2006,2,25,-1.3,8,1,-4.2,8,1,0.4,8,2
2006,2,26,4.5,8,1,0.4,8,1,3.0,8,2
2006,2,27,-0.4,8,1,-2.1,8,1,-1.0,8,2
2006,2,28,-0.9,8,1,-3.3,8,1,-1.0,8,2
2006,3,1,0.0,8,1,-0.9,8,1,0.3,8,2
2006,3,2,2.2,8,1,-0.9,8,1,0.7,8,2
2006,3,3,1.1,8,1,-2.5,8,1,0.2,8,2
2006,3,4,-0.2,8,1,-4.2,8,1,0.3,8,2
2006,3,5,1.1,8,1,-2.4,8,1,3.5,8,2
2006,3,6,1.1,8,1,0.7,8,1,-0.8,8,2
2006,3,7,-3.1,8,1,-3.2,8,1,-1.8,8,2
2006,3,8,1.6,8,1,-1.1,8,1,1.8,8,2
