ダウンロードした時刻：2022/02/27 08:44:15

,,,狩川,狩川,狩川,狩川,狩川,狩川,狩川,狩川,狩川,狩川,狩川,狩川,狩川,狩川,狩川
年,月,日,平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),最深積雪(cm),最深積雪(cm),最深積雪(cm),最深積雪(cm),最深積雪(cm),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm)
,,,,,,平年値(℃),平年値(℃),,,,平年値(cm),平年値(cm),,,,平年値(cm),平年値(cm)
,,,,品質情報,均質番号,,品質情報,,品質情報,均質番号,,品質情報,,品質情報,均質番号,,品質情報
1998,2,15,0.3,8,1,0.7,8,47,8,1,52,8,1,8,1,6,8
1998,2,16,0.0,8,1,0.7,8,48,8,1,52,8,4,8,1,6,8
1998,2,17,-1.5,8,1,0.8,8,50,8,1,51,8,8,8,1,6,8
1998,2,18,-1.0,8,1,0.9,8,49,8,1,50,8,3,8,1,6,8
1998,2,19,-0.2,8,1,1.0,8,46,8,1,49,8,2,8,1,5,8
1998,2,20,2.5,8,1,1.1,8,43,8,1,49,8,2,8,1,5,8
1998,2,21,1.7,8,1,1.2,8,38,8,1,48,8,2,8,1,5,8
1998,2,22,-0.4,8,1,1.3,8,37,8,1,47,8,2,8,1,5,8
1998,2,23,1.2,8,1,1.4,8,34,8,1,45,8,1,8,1,5,8
1998,2,24,2.7,8,1,1.5,8,31,8,1,44,8,0,8,1,4,8
1998,2,25,3.8,8,1,1.6,8,27,8,1,43,8,0,8,1,4,8
1998,2,26,6.3,8,1,1.7,8,22,8,1,41,8,1,8,1,4,8
1999,1,1,-1.1,8,1,1.5,8,15,8,1,17,8,17,8,1,5,8
1999,1,2,0.2,8,1,1.4,8,31,8,1,18,8,18,8,1,5,8
1999,1,3,-0.1,8,1,1.3,8,32,8,1,18,8,9,8,1,5,8
1999,1,4,-0.7,8,1,1.2,8,33,8,1,20,8,7,8,1,5,8
1999,1,5,0.0,8,1,1.2,8,31,8,1,21,8,0,8,1,5,8
1999,1,6,2.4,8,1,1.1,8,26,8,1,22,8,0,8,1,6,8
1999,1,7,-0.1,8,1,1.0,8,27,8,1,23,8,12,8,1,6,8
1999,1,8,-4.3,8,1,0.9,8,34,8,1,24,8,16,8,1,6,8
1999,1,9,-3.7,8,1,0.8,8,39,8,1,25,8,9,8,1,6,8
1999,1,10,-2.0,8,1,0.7,8,48,8,1,27,8,13,8,1,6,8
1999,1,11,-1.0,8,1,0.7,8,52,8,1,28,8,9,8,1,6,8
1999,1,12,1.0,8,1,0.6,8,54,8,1,29,8,8,8,1,6,8
1999,1,13,1.7,8,1,0.6,8,53,8,1,30,8,4,8,1,6,8
1999,1,14,0.0,8,1,0.5,8,52,8,1,31,8,6,8,1,6,8
1999,1,15,1.3,8,1,0.5,8,52,8,1,33,8,2,8,1,6,8
1999,1,16,1.2,8,1,0.4,8,55,8,1,34,8,13,8,1,7,8
1999,1,17,0.4,8,1,0.4,8,55,8,1,35,8,6,8,1,7,8
1999,1,18,1.8,8,1,0.4,8,52,8,1,36,8,1,8,1,7,8
1999,1,19,3.5,8,1,0.4,8,45,8,1,37,8,3,8,1,7,8
1999,1,20,2.6,8,1,0.4,8,39,8,1,38,8,4,8,1,7,8
1999,1,21,-0.9,8,1,0.4,8,40,8,1,39,8,8,8,1,7,8
1999,1,22,1.4,8,1,0.4,8,44,8,1,41,8,7,8,1,7,8
1999,1,23,2.5,8,1,0.3,8,35,8,1,42,8,1,8,1,8,8
1999,1,24,1.4,8,1,0.3,8,33,8,1,43,8,3,8,1,8,8
1999,1,25,4.3,8,1,0.3,8,33,8,1,44,8,3,8,1,8,8
1999,1,26,2.9,8,1,0.3,8,26,8,1,45,8,3,8,1,8,8
1999,1,27,2.6,8,1,0.3,8,25,8,1,46,8,5,8,1,8,8
1999,1,28,0.8,8,1,0.2,8,26,8,1,47,8,7,8,1,8,8
1999,1,29,-3.5,8,1,0.2,8,60,8,1,48,8,37,8,1,8,8
1999,1,30,-3.3,8,1,0.2,8,65,8,1,48,8,9,8,1,8,8
1999,1,31,0.3,8,1,0.2,8,60,8,1,49,8,5,8,1,8,8
1999,2,1,0.4,8,1,0.2,8,59,8,1,50,8,4,8,1,8,8
1999,2,2,-2.0,8,1,0.2,8,63,8,1,51,8,18,8,1,8,8
1999,2,3,-4.3,8,1,0.2,8,77,8,1,52,8,24,8,1,8,8
1999,2,4,-4.2,8,1,0.2,8,77,8,1,52,8,4,8,1,7,8
1999,2,5,-1.8,8,1,0.2,8,82,8,1,53,8,16,8,1,7,8
1999,2,6,-0.9,8,1,0.3,8,83,8,1,53,8,4,8,1,7,8
1999,2,7,1.8,8,1,0.3,8,76,8,1,53,8,0,8,1,7,8
1999,2,8,0.8,8,1,0.3,8,66,8,1,54,8,1,8,1,7,8
1999,2,9,0.5,8,1,0.4,8,59,8,1,54,8,0,8,1,7,8
1999,2,10,-0.1,8,1,0.4,8,55,8,1,54,8,4,8,1,7,8
1999,2,11,0.1,8,1,0.4,8,53,8,1,54,8,5,8,1,7,8
1999,2,12,0.7,8,1,0.5,8,60,8,1,53,8,16,8,1,6,8
1999,2,13,-3.3,8,1,0.5,8,74,8,1,53,8,17,8,1,6,8
1999,2,14,-2.2,8,1,0.6,8,70,8,1,53,8,5,8,1,6,8
1999,2,15,-0.3,8,1,0.7,8,72,8,1,52,8,3,8,1,6,8
1999,2,16,1.3,8,1,0.7,8,67,8,1,52,8,0,8,1,6,8
1999,2,17,3.5,8,1,0.8,8,61,8,1,51,8,0,8,1,6,8
1999,2,18,4.4,8,1,0.9,8,58,8,1,50,8,1,8,1,6,8
1999,2,19,-0.7,8,1,1.0,8,52,8,1,49,8,2,8,1,5,8
1999,2,20,-2.3,8,1,1.1,8,56,8,1,49,8,7,8,1,5,8
1999,2,21,-1.5,8,1,1.2,8,60,8,1,48,8,7,8,1,5,8
1999,2,22,0.8,8,1,1.3,8,58,8,1,47,8,6,8,1,5,8
1999,2,23,1.7,8,1,1.4,8,58,8,1,45,8,5,8,1,5,8
1999,2,24,1.4,8,1,1.5,8,54,8,1,44,8,1,8,1,4,8
1999,2,25,3.1,8,1,1.6,8,52,8,1,43,8,0,8,1,4,8
1999,2,26,4.8,8,1,1.7,8,43,8,1,41,8,3,8,1,4,8
2000,1,1,2.2,8,1,1.5,8,5,8,1,17,8,0,8,1,5,8
2000,1,2,2.9,8,1,1.4,8,4,8,1,18,8,0,8,1,5,8
2000,1,3,4.3,8,1,1.3,8,2,8,1,18,8,0,8,1,5,8
2000,1,4,5.1,8,1,1.2,8,0,8,1,20,8,0,8,1,5,8
2000,1,5,3.9,8,1,1.2,8,0,8,1,21,8,0,8,1,5,8
2000,1,6,6.1,8,1,1.1,8,0,8,1,22,8,0,8,1,6,8
2000,1,7,6.2,8,1,1.0,8,0,8,1,23,8,0,8,1,6,8
2000,1,8,3.3,8,1,0.9,8,0,8,1,24,8,0,8,1,6,8
2000,1,9,3.4,8,1,0.8,8,0,8,1,25,8,0,8,1,6,8
2000,1,10,5.1,8,1,0.7,8,0,8,1,27,8,0,8,1,6,8
2000,1,11,0.8,8,1,0.7,8,0,8,1,28,8,0,8,1,6,8
2000,1,12,1.7,8,1,0.6,8,0,8,1,29,8,0,8,1,6,8
2000,1,13,4.4,8,1,0.6,8,0,8,1,30,8,0,8,1,6,8
2000,1,14,6.1,8,1,0.5,8,0,8,1,31,8,0,8,1,6,8
2000,1,15,3.0,8,1,0.5,8,0,8,1,33,8,0,8,1,6,8
2000,1,16,3.2,8,1,0.4,8,0,8,1,34,8,0,8,1,7,8
2000,1,17,2.8,8,1,0.4,8,0,8,1,35,8,0,8,1,7,8
2000,1,18,1.8,8,1,0.4,8,0,8,1,36,8,0,8,1,7,8
2000,1,19,3.1,8,1,0.4,8,0,8,1,37,8,0,8,1,7,8
2000,1,20,2.1,8,1,0.4,8,0,8,1,38,8,0,8,1,7,8
2000,1,21,-0.2,8,1,0.4,8,0,8,1,39,8,0,8,1,7,8
2000,1,22,-0.3,8,1,0.4,8,0,8,1,41,8,0,8,1,7,8
2000,1,23,1.2,8,1,0.3,8,0,8,1,42,8,0,8,1,8,8
2000,1,24,0.4,8,1,0.3,8,0,4,1,43,8,0,5,1,8,8
2000,1,25,-2.7,8,1,0.3,8,23,4,1,44,8,7,4,1,8,8
2000,1,26,-3.7,8,1,0.3,8,45,8,1,45,8,27,8,1,8,8
2000,1,27,-3.5,8,1,0.3,8,48,8,1,46,8,8,8,1,8,8
2000,1,28,0.7,8,1,0.2,8,43,8,1,47,8,4,8,1,8,8
2000,1,29,1.3,8,1,0.2,8,32,8,1,48,8,1,8,1,8,8
2000,1,30,1.9,8,1,0.2,8,26,8,1,48,8,1,8,1,8,8
2000,1,31,-0.4,8,1,0.2,8,25,8,1,49,8,11,8,1,8,8
2000,2,1,0.9,8,1,0.2,8,25,8,1,50,8,2,8,1,8,8
2000,2,2,1.4,8,1,0.2,8,24,8,1,51,8,5,8,1,8,8
2000,2,3,1.8,8,1,0.2,8,22,8,1,52,8,0,8,1,8,8
2000,2,4,1.5,8,1,0.2,8,21,8,1,52,8,3,8,1,7,8
2000,2,5,2.5,8,1,0.2,8,20,8,1,53,8,2,8,1,7,8
2000,2,6,2.6,8,1,0.3,8,17,8,1,53,8,2,8,1,7,8
2000,2,7,2.4,8,1,0.3,8,15,8,1,53,8,2,8,1,7,8
2000,2,8,2.4,8,1,0.3,8,13,8,1,54,8,2,8,1,7,8
2000,2,9,0.2,8,1,0.4,8,25,8,1,54,8,19,8,1,7,8
2000,2,10,0.2,8,1,0.4,8,30,8,1,54,8,6,8,1,7,8
2000,2,11,0.8,8,1,0.4,8,38,8,1,54,8,14,8,1,7,8
2000,2,12,2.0,8,1,0.5,8,32,8,1,53,8,5,8,1,6,8
2000,2,13,-0.2,8,1,0.5,8,30,8,1,53,8,6,8,1,6,8
2000,2,14,1.4,8,1,0.6,8,29,8,1,53,8,1,8,1,6,8
2000,2,15,-1.4,8,1,0.7,8,33,8,1,52,8,10,8,1,6,8
2000,2,16,-3.8,8,1,0.7,8,40,8,1,52,8,16,8,1,6,8
2000,2,17,-1.6,8,1,0.8,8,48,8,1,51,8,14,8,1,6,8
2000,2,18,-1.0,8,1,0.9,8,48,8,1,50,8,9,8,1,6,8
2000,2,19,-0.2,8,1,1.0,8,48,8,1,49,8,4,8,1,5,8
2000,2,20,1.0,8,1,1.1,8,46,8,1,49,8,2,8,1,5,8
2000,2,21,-1.3,8,1,1.2,8,46,8,1,48,8,12,8,1,5,8
2000,2,22,-1.8,8,1,1.3,8,52,8,1,47,8,10,8,1,5,8
2000,2,23,-1.3,8,1,1.4,8,54,8,1,45,8,9,8,1,5,8
2000,2,24,-1.4,8,1,1.5,8,58,8,1,44,8,10,8,1,4,8
2000,2,25,-2.4,8,1,1.6,8,63,8,1,43,8,11,8,1,4,8
2000,2,26,-1.0,8,1,1.7,8,66,8,1,41,8,5,8,1,4,8
2001,1,1,1.4,8,1,1.5,8,18,8,1,17,8,9,8,1,5,8
2001,1,2,0.9,8,1,1.4,8,33,8,1,18,8,20,8,1,5,8
2001,1,3,-0.3,8,1,1.3,8,32,8,1,18,8,3,8,1,5,8
2001,1,4,-0.4,8,1,1.2,8,36,8,1,20,8,10,8,1,5,8
2001,1,5,0.3,8,1,1.2,8,42,8,1,21,8,10,8,1,5,8
2001,1,6,-1.0,8,1,1.1,8,47,8,1,22,8,11,8,1,6,8
2001,1,7,-0.7,8,1,1.0,8,44,8,1,23,8,2,8,1,6,8
2001,1,8,-0.1,8,1,0.9,8,51,8,1,24,8,10,8,1,6,8
2001,1,9,0.8,8,1,0.8,8,49,8,1,25,8,2,8,1,6,8
2001,1,10,2.7,8,1,0.7,8,44,8,1,27,8,3,8,1,6,8
2001,1,11,-0.6,4,1,0.7,8,36,4,1,28,8,1,4,1,6,8
2001,1,12,-4.1,4,1,0.6,8,,1,1,29,8,,1,1,6,8
2001,1,13,-5.0,8,1,0.6,8,,1,1,30,8,,1,1,6,8
2001,1,14,-6.1,8,1,0.5,8,,1,1,31,8,,1,1,6,8
2001,1,15,-3.3,8,1,0.5,8,76,4,1,33,8,5,4,1,6,8
2001,1,16,-3.5,8,1,0.4,8,86,8,1,34,8,19,8,1,7,8
2001,1,17,-3.2,8,1,0.4,8,94,8,1,35,8,11,8,1,7,8
2001,1,18,-2.7,8,1,0.4,8,104,8,1,36,8,22,8,1,7,8
2001,1,19,-3.2,8,1,0.4,8,115,8,1,37,8,22,8,1,7,8
2001,1,20,-1.4,8,1,0.4,8,105,8,1,38,8,3,8,1,7,8
2001,1,21,0.8,8,1,0.4,8,98,8,1,39,8,3,8,1,7,8
2001,1,22,0.0,8,1,0.4,8,88,8,1,41,8,3,8,1,7,8
2001,1,23,-0.5,8,1,0.3,8,84,8,1,42,8,4,8,1,8,8
2001,1,24,-0.8,8,1,0.3,8,83,8,1,43,8,4,8,1,8,8
2001,1,25,1.0,8,1,0.3,8,80,8,1,44,8,0,8,1,8,8
2001,1,26,0.6,8,1,0.3,8,77,8,1,45,8,1,8,1,8,8
2001,1,27,-0.2,8,1,0.3,8,76,8,1,46,8,5,8,1,8,8
2001,1,28,1.5,8,1,0.2,8,76,8,1,47,8,3,8,1,8,8
2001,1,29,0.2,4,1,0.2,8,75,4,1,48,8,4,4,1,8,8
2001,1,30,0.2,8,1,0.2,8,,1,1,48,8,,1,1,8,8
2001,1,31,0.3,8,1,0.2,8,,1,1,49,8,,1,1,8,8
2001,2,1,1.6,8,1,0.2,8,72,4,1,50,8,2,4,1,8,8
2001,2,2,-2.7,8,1,0.2,8,77,8,1,51,8,12,8,1,8,8
2001,2,3,-3.1,8,1,0.2,8,83,8,1,52,8,9,8,1,8,8
2001,2,4,-2.3,8,1,0.2,8,81,8,1,52,8,5,8,1,7,8
2001,2,5,-0.5,8,1,0.2,8,81,8,1,53,8,3,8,1,7,8
2001,2,6,0.3,8,1,0.3,8,75,8,1,53,8,1,8,1,7,8
2001,2,7,-1.4,8,1,0.3,8,72,8,1,53,8,3,8,1,7,8
2001,2,8,-1.9,8,1,0.3,8,84,8,1,54,8,14,8,1,7,8
2001,2,9,-1.0,8,1,0.4,8,83,8,1,54,8,3,8,1,7,8
2001,2,10,-0.6,8,1,0.4,8,90,8,1,54,8,16,8,1,7,8
2001,2,11,-3.7,8,1,0.4,8,126,8,1,54,8,46,8,1,7,8
2001,2,12,-3.3,8,1,0.5,8,124,8,1,53,8,6,8,1,6,8
2001,2,13,-2.4,8,1,0.5,8,120,8,1,53,8,4,8,1,6,8
2001,2,14,-4.0,8,1,0.6,8,118,8,1,53,8,11,8,1,6,8
2001,2,15,-2.7,8,1,0.7,8,117,8,1,52,8,4,8,1,6,8
2001,2,16,-2.1,8,1,0.7,8,119,8,1,52,8,14,8,1,6,8
2001,2,17,-0.8,8,1,0.8,8,116,8,1,51,8,3,8,1,6,8
2001,2,18,2.3,8,1,0.9,8,113,8,1,50,8,3,8,1,6,8
2001,2,19,0.6,8,1,1.0,8,104,8,1,49,8,4,8,1,5,8
2001,2,20,0.2,8,1,1.1,8,101,8,1,49,8,2,8,1,5,8
2001,2,21,1.8,8,1,1.2,8,99,8,1,48,8,2,8,1,5,8
2001,2,22,3.8,8,1,1.3,8,94,8,1,47,8,2,8,1,5,8
2001,2,23,2.7,8,1,1.4,8,88,8,1,45,8,5,8,1,5,8
2001,2,24,-0.1,8,1,1.5,8,96,8,1,44,8,13,8,1,4,8
2001,2,25,-2.5,8,1,1.6,8,102,8,1,43,8,17,8,1,4,8
2001,2,26,-1.3,8,1,1.7,8,105,8,1,41,8,5,8,1,4,8
2002,1,1,1.6,8,1,1.5,8,22,8,1,17,8,5,8,1,5,8
2002,1,2,-1.6,8,1,1.4,8,33,8,1,18,8,15,8,1,5,8
2002,1,3,-0.5,8,1,1.3,8,35,8,1,18,8,5,8,1,5,8
2002,1,4,0.6,8,1,1.2,8,39,8,1,20,8,8,8,1,5,8
2002,1,5,0.7,8,1,1.2,8,43,8,1,21,8,14,8,1,5,8
2002,1,6,-0.7,8,1,1.1,8,43,8,1,22,8,2,8,1,6,8
2002,1,7,0.7,8,1,1.0,8,38,8,1,23,8,2,8,1,6,8
2002,1,8,2.3,8,1,0.9,8,36,8,1,24,8,4,8,1,6,8
2002,1,9,1.7,8,1,0.8,8,40,8,1,25,8,8,8,1,6,8
2002,1,10,2.0,8,1,0.7,8,39,8,1,27,8,1,8,1,6,8
2002,1,11,2.5,8,1,0.7,8,37,8,1,28,8,1,8,1,6,8
2002,1,12,3.4,8,1,0.6,8,34,8,1,29,8,2,8,1,6,8
2002,1,13,2.7,8,1,0.6,8,29,8,1,30,8,0,8,1,6,8
2002,1,14,1.4,8,1,0.5,8,27,8,1,31,8,2,8,1,6,8
2002,1,15,2.3,8,1,0.5,8,26,8,1,33,8,1,8,1,6,8
2002,1,16,1.4,8,1,0.4,8,23,8,1,34,8,2,8,1,7,8
2002,1,17,1.0,8,1,0.4,8,27,8,1,35,8,5,8,1,7,8
2002,1,18,0.7,8,1,0.4,8,32,8,1,36,8,9,8,1,7,8
2002,1,19,0.3,8,1,0.4,8,32,8,1,37,8,4,8,1,7,8
2002,1,20,0.2,8,1,0.4,8,30,8,1,38,8,1,8,1,7,8
2002,1,21,6.1,8,1,0.4,8,29,8,1,39,8,1,8,1,7,8
2002,1,22,3.1,8,1,0.4,8,16,8,1,41,8,6,8,1,7,8
2002,1,23,1.2,8,1,0.3,8,22,8,1,42,8,9,8,1,8,8
2002,1,24,1.5,8,1,0.3,8,23,8,1,43,8,3,8,1,8,8
2002,1,25,0.5,8,1,0.3,8,27,8,1,44,8,7,8,1,8,8
2002,1,26,1.7,8,1,0.3,8,26,8,1,45,8,3,8,1,8,8
2002,1,27,1.4,8,1,0.3,8,26,8,1,46,8,7,8,1,8,8
2002,1,28,1.8,8,1,0.2,8,25,8,1,47,8,3,8,1,8,8
2002,1,29,-0.6,8,1,0.2,8,34,8,1,48,8,14,8,1,8,8
2002,1,30,0.1,8,1,0.2,8,42,8,1,48,8,16,8,1,8,8
