ダウンロードした時刻：2022/02/27 08:44:44

,,,尾花沢,尾花沢,尾花沢,尾花沢,尾花沢,尾花沢,尾花沢,尾花沢,尾花沢,尾花沢,尾花沢,尾花沢,尾花沢,尾花沢,尾花沢
年,月,日,平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),平均気温(℃),最深積雪(cm),最深積雪(cm),最深積雪(cm),最深積雪(cm),最深積雪(cm),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm),降雪量合計(cm)
,,,,,,平年値(℃),平年値(℃),,,,平年値(cm),平年値(cm),,,,平年値(cm),平年値(cm)
,,,,品質情報,均質番号,,品質情報,,品質情報,均質番号,,品質情報,,品質情報,均質番号,,品質情報
2009,2,16,-3.2,8,1,-0.7,8,39,8,1,116,8,23,8,1,8,8
2009,2,17,-3.1,8,1,-0.7,8,48,8,1,115,8,17,8,1,8,8
2009,2,18,-2.8,8,1,-0.6,8,75,8,1,115,8,37,8,1,8,8
2009,2,19,-3.5,8,1,-0.5,8,89,8,1,114,8,15,8,1,8,8
2009,2,20,-0.5,8,1,-0.5,8,79,8,1,114,8,10,8,1,7,8
2009,2,21,-3.1,8,1,-0.4,8,66,8,1,113,8,7,8,1,7,8
2009,2,22,-0.8,8,1,-0.3,8,62,8,1,112,8,1,8,1,7,8
2009,2,23,0.9,8,1,-0.2,8,52,8,1,111,8,4,8,1,7,8
2009,2,24,-0.7,8,1,-0.1,8,47,8,1,110,8,6,8,1,7,8
2009,2,25,1.8,8,1,0.0,8,47,8,1,109,8,4,8,1,7,8
2009,2,26,1.0,8,1,0.2,8,41,8,1,108,8,4,8,1,6,8
2010,1,1,-2.9,8,1,-0.2,8,44,8,1,54,8,5,8,1,10,8
2010,1,2,-0.8,8,1,-0.3,8,51,8,1,56,8,12,8,1,10,8
2010,1,3,-0.7,8,1,-0.4,8,69,8,1,58,8,22,8,1,10,8
2010,1,4,0.2,8,1,-0.4,8,71,8,1,60,8,6,8,1,10,8
2010,1,5,1.8,8,1,-0.5,8,61,8,1,63,8,5,8,1,10,8
2010,1,6,0.6,8,1,-0.6,8,64,8,1,65,8,20,8,1,10,8
2010,1,7,0.3,8,1,-0.7,8,63,8,1,67,8,5,8,1,10,8
2010,1,8,0.6,8,1,-0.8,8,59,8,1,69,8,9,8,1,10,8
2010,1,9,0.4,8,1,-0.8,8,61,8,1,71,8,13,8,1,10,8
2010,1,10,0.2,8,1,-0.9,8,69,8,1,73,8,15,8,1,10,8
2010,1,11,0.1,8,1,-1.0,8,61,8,1,75,8,3,8,1,10,8
2010,1,12,0.7,8,1,-1.1,8,59,8,1,77,8,3,8,1,10,8
2010,1,13,-0.6,8,1,-1.1,8,78,8,1,79,8,24,8,1,10,8
2010,1,14,-4.0,8,1,-1.2,8,121,8,1,81,8,46,8,1,10,8
2010,1,15,-3.7,8,1,-1.2,8,137,8,1,83,8,23,8,1,10,8
2010,1,16,-3.4,8,1,-1.2,8,134,8,1,84,8,10,8,1,10,8
2010,1,17,-3.3,8,1,-1.2,8,131,8,1,86,8,8,8,1,10,8
2010,1,18,-2.7,8,1,-1.2,8,117,8,1,88,8,7,8,1,10,8
2010,1,19,0.9,8,1,-1.2,8,112,8,1,89,8,2,8,1,10,8
2010,1,20,-0.1,8,1,-1.2,8,95,8,1,91,8,1,8,1,10,8
2010,1,21,0.7,8,1,-1.2,8,89,8,1,92,8,13,8,1,10,8
2010,1,22,-2.5,8,1,-1.2,8,98,8,1,94,8,18,8,1,10,8
2010,1,23,-1.3,8,1,-1.3,8,114,8,1,96,8,24,8,1,10,8
2010,1,24,0.0,8,1,-1.3,8,112,8,1,97,8,2,8,1,10,8
2010,1,25,2.4,8,1,-1.3,8,101,8,1,99,8,8,8,1,10,8
2010,1,26,-1.5,8,1,-1.3,8,101,8,1,100,8,8,8,1,11,8
2010,1,27,0.3,8,1,-1.3,8,97,8,1,102,8,0,8,1,11,8
2010,1,28,0.2,8,1,-1.3,8,88,8,1,104,8,5,8,1,11,8
2010,1,29,0.4,8,1,-1.3,8,97,8,1,105,8,19,8,1,11,8
2010,1,30,0.6,8,1,-1.3,8,96,8,1,107,8,9,8,1,11,8
2010,1,31,1.7,8,1,-1.4,8,97,8,1,108,8,5,8,1,11,8
2010,2,1,0.9,8,1,-1.3,8,89,8,1,109,8,2,8,1,10,8
2010,2,2,-2.0,8,1,-1.3,8,100,8,1,111,8,15,8,1,10,8
2010,2,3,-5.2,8,1,-1.3,8,114,8,1,112,8,24,8,1,10,8
2010,2,4,-5.1,8,1,-1.3,8,129,8,1,113,8,15,8,1,10,8
2010,2,5,-5.9,8,1,-1.3,8,138,8,1,114,8,23,8,1,10,8
2010,2,6,-5.9,8,1,-1.2,8,138,8,1,114,8,6,8,1,10,8
2010,2,7,-1.0,8,1,-1.2,8,137,8,1,115,8,6,8,1,9,8
2010,2,8,0.3,8,1,-1.1,8,125,8,1,115,8,1,8,1,9,8
2010,2,9,2.7,8,1,-1.1,8,118,8,1,116,8,1,8,1,9,8
2010,2,10,0.3,8,1,-1.0,8,108,8,1,116,8,2,8,1,9,8
2010,2,11,-0.4,8,1,-1.0,8,108,8,1,116,8,7,8,1,9,8
2010,2,12,-2.4,8,1,-0.9,8,112,8,1,116,8,5,8,1,9,8
2010,2,13,-2.8,8,1,-0.9,8,108,8,1,116,8,4,8,1,8,8
2010,2,14,-2.2,8,1,-0.8,8,116,8,1,116,8,12,8,1,8,8
2010,2,15,-0.9,8,1,-0.8,8,106,8,1,116,8,0,8,1,8,8
2010,2,16,-1.8,8,1,-0.7,8,104,8,1,116,8,4,8,1,8,8
2010,2,17,-3.5,8,1,-0.7,8,105,8,1,115,8,9,8,1,8,8
2010,2,18,-1.2,8,1,-0.6,8,106,8,1,115,8,9,8,1,8,8
2010,2,19,-0.1,8,1,-0.5,8,118,8,1,114,8,21,8,1,8,8
2010,2,20,-1.3,8,1,-0.5,8,115,8,1,114,8,13,8,1,7,8
2010,2,21,-2.1,8,1,-0.4,8,113,8,1,113,8,1,8,1,7,8
2010,2,22,-0.4,8,1,-0.3,8,106,8,1,112,8,2,8,1,7,8
2010,2,23,3.6,8,1,-0.2,8,103,8,1,111,8,0,8,1,7,8
2010,2,24,0.7,8,1,-0.1,8,97,8,1,110,8,3,8,1,7,8
2010,2,25,2.4,8,1,0.0,8,94,8,1,109,8,2,8,1,7,8
2010,2,26,2.0,8,1,0.2,8,92,8,1,108,8,2,8,1,6,8
2011,1,1,0.1,8,1,-0.2,8,40,8,1,54,8,6,8,1,10,8
2011,1,2,0.4,8,1,-0.3,8,37,8,1,56,8,4,8,1,10,8
2011,1,3,-0.7,8,1,-0.4,8,35,8,1,58,8,6,8,1,10,8
2011,1,4,-0.5,8,1,-0.4,8,38,8,1,60,8,6,8,1,10,8
2011,1,5,0.6,8,1,-0.5,8,41,8,1,63,8,13,8,1,10,8
2011,1,6,-2.0,8,1,-0.6,8,84,8,1,65,8,43,8,1,10,8
2011,1,7,-3.6,8,1,-0.7,8,93,8,1,67,8,13,8,1,10,8
2011,1,8,-1.1,8,1,-0.8,8,91,8,1,69,8,10,8,1,10,8
2011,1,9,-1.8,8,1,-0.8,8,97,8,1,71,8,12,8,1,10,8
2011,1,10,-4.0,8,1,-0.9,8,107,8,1,73,8,17,8,1,10,8
2011,1,11,-4.4,8,1,-1.0,8,120,8,1,75,8,13,8,1,10,8
2011,1,12,-3.4,8,1,-1.1,8,117,8,1,77,8,17,8,1,10,8
2011,1,13,-3.7,8,1,-1.1,8,125,8,1,79,8,13,8,1,10,8
2011,1,14,-3.3,8,1,-1.2,8,124,8,1,81,8,2,8,1,10,8
2011,1,15,-4.7,8,1,-1.2,8,115,8,1,83,8,3,8,1,10,8
2011,1,16,-5.7,8,1,-1.2,8,121,8,1,84,8,16,8,1,10,8
2011,1,17,-1.0,8,1,-1.2,8,125,8,1,86,8,12,8,1,10,8
2011,1,18,-0.7,8,1,-1.2,8,136,8,1,88,8,19,8,1,10,8
2011,1,19,-1.8,8,1,-1.2,8,153,8,1,89,8,20,8,1,10,8
2011,1,20,-2.7,8,1,-1.2,8,176,8,1,91,8,29,8,1,10,8
2011,1,21,-2.4,8,1,-1.2,8,179,8,1,92,8,14,8,1,10,8
2011,1,22,-1.9,8,1,-1.2,8,206,8,1,94,8,38,8,1,10,8
2011,1,23,-2.4,8,1,-1.3,8,207,8,1,96,8,6,8,1,10,8
2011,1,24,-4.6,8,1,-1.3,8,191,8,1,97,8,0,8,1,10,8
2011,1,25,-2.9,8,1,-1.3,8,192,8,1,99,8,20,8,1,10,8
2011,1,26,-0.2,8,1,-1.3,8,189,8,1,100,8,19,8,1,11,8
2011,1,27,-3.2,8,1,-1.3,8,181,8,1,102,8,10,8,1,11,8
2011,1,28,-3.3,8,1,-1.3,8,181,8,1,104,8,7,8,1,11,8
2011,1,29,-3.4,8,1,-1.3,8,181,8,1,105,8,8,8,1,11,8
2011,1,30,-4.9,8,1,-1.3,8,186,8,1,107,8,15,8,1,11,8
2011,1,31,-3.4,8,1,-1.4,8,198,8,1,108,8,23,8,1,11,8
2011,2,1,-1.5,8,1,-1.3,8,213,8,1,109,8,20,8,1,10,8
2011,2,2,-1.4,8,1,-1.3,8,203,8,1,111,8,0,8,1,10,8
2011,2,3,-4.6,8,1,-1.3,8,184,8,1,112,8,1,8,1,10,8
2011,2,4,-2.5,8,1,-1.3,8,178,8,1,113,8,1,8,1,10,8
2011,2,5,-2.0,8,1,-1.3,8,173,8,1,114,8,1,8,1,10,8
2011,2,6,-2.4,8,1,-1.2,8,169,8,1,114,8,0,8,1,10,8
2011,2,7,0.5,8,1,-1.2,8,166,8,1,115,8,2,8,1,9,8
2011,2,8,-0.8,8,1,-1.1,8,161,8,1,115,8,3,8,1,9,8
2011,2,9,-0.8,8,1,-1.1,8,164,8,1,116,8,13,8,1,9,8
2011,2,10,-2.2,8,1,-1.0,8,170,8,1,116,8,6,8,1,9,8
2011,2,11,-1.5,8,1,-1.0,8,165,8,1,116,8,4,8,1,9,8
2011,2,12,-1.8,8,1,-0.9,8,160,8,1,116,8,7,8,1,9,8
2011,2,13,-1.3,8,1,-0.9,8,181,8,1,116,8,29,8,1,8,8
2011,2,14,-0.9,8,1,-0.8,8,176,8,1,116,8,2,8,1,8,8
2011,2,15,0.1,8,1,-0.8,8,164,8,1,116,8,4,8,1,8,8
2011,2,16,-0.6,8,1,-0.7,8,158,8,1,116,8,1,8,1,8,8
2011,2,17,-2.1,8,1,-0.7,8,153,8,1,115,8,2,8,1,8,8
2011,2,18,0.8,8,1,-0.6,8,152,8,1,115,8,4,8,1,8,8
2011,2,19,-0.9,8,1,-0.5,8,148,8,1,114,8,1,8,1,8,8
2011,2,20,-3.7,8,1,-0.5,8,143,8,1,114,8,2,8,1,7,8
2011,2,21,-3.8,8,1,-0.4,8,141,8,1,113,8,2,8,1,7,8
2011,2,22,-1.3,8,1,-0.3,8,140,8,1,112,8,0,8,1,7,8
2011,2,23,2.0,8,1,-0.2,8,138,8,1,111,8,1,8,1,7,8
2011,2,24,2.4,8,1,-0.1,8,133,8,1,110,8,2,8,1,7,8
2011,2,25,1.7,8,1,0.0,8,129,8,1,109,8,6,8,1,7,8
2011,2,26,-1.7,8,1,0.2,8,125,8,1,108,8,2,8,1,6,8
2012,1,1,-1.8,8,1,-0.2,8,94,8,1,54,8,2,8,1,10,8
2012,1,2,-0.2,8,1,-0.3,8,84,8,1,56,8,3,8,1,10,8
2012,1,3,-0.7,8,1,-0.4,8,85,8,1,58,8,10,8,1,10,8
2012,1,4,-2.2,8,1,-0.4,8,91,8,1,60,8,13,8,1,10,8
2012,1,5,-1.6,8,1,-0.5,8,114,8,1,63,8,30,8,1,10,8
2012,1,6,-1.1,8,1,-0.6,8,137,8,1,65,8,24,8,1,10,8
2012,1,7,-1.4,8,1,-0.7,8,136,8,1,67,8,11,8,1,10,8
2012,1,8,-2.1,8,1,-0.8,8,147,8,1,69,8,19,8,1,10,8
2012,1,9,-3.6,8,1,-0.8,8,139,8,1,71,8,3,8,1,10,8
2012,1,10,-1.2,8,1,-0.9,8,135,8,1,73,8,6,8,1,10,8
2012,1,11,-3.5,8,1,-1.0,8,129,8,1,75,8,4,8,1,10,8
2012,1,12,-4.8,8,1,-1.1,8,137,8,1,77,8,13,8,1,10,8
2012,1,13,-2.9,8,1,-1.1,8,158,8,1,79,8,29,8,1,10,8
2012,1,14,-3.3,8,1,-1.2,8,183,8,1,81,8,35,8,1,10,8
2012,1,15,-3.0,8,1,-1.2,8,194,8,1,83,8,18,8,1,10,8
2012,1,16,-2.7,8,1,-1.2,8,190,8,1,84,8,0,8,1,10,8
2012,1,17,-3.2,8,1,-1.2,8,172,8,1,86,8,2,8,1,10,8
2012,1,18,-2.1,8,1,-1.2,8,162,8,1,88,8,2,8,1,10,8
2012,1,19,0.2,8,1,-1.2,8,151,8,1,89,8,1,8,1,10,8
2012,1,20,0.6,8,1,-1.2,8,143,8,1,91,8,0,8,1,10,8
2012,1,21,0.5,8,1,-1.2,8,137,8,1,92,8,5,8,1,10,8
