ダウンロードした時刻：2025/07/26 11:25:28

,,,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田,酒田
2023,6,15,22.1,8,1,25.0,8,1,20.4,8,1,4.5,0,8,1
2023,6,16,20.6,8,1,21.9,8,1,20.0,8,1,17.0,0,8,1
2023,6,17,22.1,8,1,25.1,8,1,20.0,8,1,0,1,8,1
2023,6,18,21.2,8,1,24.7,8,1,15.8,8,1,4.0,0,8,1
2023,6,19,18.9,8,1,23.1,8,1,14.5,8,1,0,1,8,1
2023,6,20,20.2,8,1,24.5,8,1,15.2,8,1,0,1,8,1
2023,6,21,24.0,8,1,30.9,8,1,18.5,8,1,0,1,8,1
2023,6,22,21.9,8,1,24.8,8,1,19.0,8,1,0.0,0,8,1
2023,6,23,21.4,8,1,26.1,8,1,18.3,8,1,1.0,0,8,1
2023,6,24,21.8,8,1,25.4,8,1,19.5,8,1,21.5,0,8,1
2023,6,25,21.7,8,1,24.9,8,1,18.9,8,1,0,1,8,1
2023,6,26,22.8,8,1,27.0,8,1,17.0,8,1,0,1,8,1
2023,6,27,23.3,8,1,28.4,8,1,19.6,8,1,12.5,0,8,1
2023,6,28,24.7,8,1,28.5,8,1,22.2,8,1,5.5,0,8,1
2023,6,29,24.1,8,1,27.6,8,1,21.0,8,1,23.0,0,8,1
2023,6,30,23.5,8,1,27.6,8,1,22.3,8,1,29.0,0,8,1
2023,7,1,22.6,8,1,24.9,8,1,21.1,8,1,0,1,8,1
2023,7,2,23.1,8,1,25.9,8,1,20.5,8,1,3.5,0,8,1
2023,7,3,22.7,8,1,24.8,8,1,20.5,8,1,5.5,0,8,1
2023,7,4,22.4,8,1,25.8,8,1,19.6,8,1,0.0,0,8,1
2023,7,5,24.2,8,1,29.3,8,1,18.8,8,1,2.5,0,8,1
2023,7,6,25.4,8,1,30.3,8,1,21.3,8,1,0.5,0,8,1
2023,7,7,26.3,8,1,30.6,8,1,21.5,8,1,0,1,8,1
2023,7,8,23.3,8,1,25.7,8,1,21.2,8,1,22.5,0,8,1
2023,7,9,24.6,8,1,28.2,8,1,21.8,8,1,19.0,0,8,1
2023,7,10,24.8,8,1,29.2,8,1,22.7,8,1,2.0,0,8,1
2023,7,11,25.6,8,1,28.9,8,1,23.9,8,1,4.5,0,8,1
2023,7,12,24.6,8,1,27.0,8,1,23.5,8,1,11.5,0,8,1
2023,7,13,24.6,8,1,27.7,8,1,21.1,8,1,0,1,8,1
2023,7,14,23.0,8,1,26.3,8,1,19.4,8,1,16.5,0,8,1
2023,7,15,24.1,8,1,27.7,8,1,21.5,8,1,62.0,0,8,1
2023,7,16,26.2,8,1,30.0,8,1,24.3,8,1,13.5,0,8,1
2023,7,17,27.4,8,1,32.1,8,1,24.9,8,1,0.0,0,8,1
2023,7,18,25.4,8,1,27.9,8,1,24.2,8,1,7.0,0,8,1
2023,7,19,23.6,8,1,25.3,8,1,21.9,8,1,28.0,0,8,1
2023,7,20,23.7,8,1,26.7,8,1,21.5,8,1,0.5,0,8,1
2023,7,21,25.1,8,1,29.1,8,1,20.9,8,1,0,1,8,1
2023,7,22,26.2,8,1,30.4,8,1,21.7,8,1,0,1,8,1
2023,7,23,27.5,8,1,32.8,8,1,23.4,8,1,0,1,8,1
2023,7,24,27.9,8,1,33.2,8,1,23.9,8,1,0,1,8,1
2023,7,25,28.1,8,1,33.4,8,1,23.4,8,1,0,1,8,1
2023,7,26,28.0,8,1,32.3,8,1,24.1,8,1,0,1,8,1
2023,7,27,27.7,8,1,31.8,8,1,23.8,8,1,0,1,8,1
2023,7,28,27.9,8,1,32.4,8,1,24.0,8,1,0,1,8,1
2023,7,29,28.1,8,1,33.0,8,1,23.2,8,1,0,1,8,1
2023,7,30,28.6,8,1,33.2,8,1,23.3,8,1,0,1,8,1
2023,7,31,28.4,8,1,33.0,8,1,24.9,8,1,0.0,0,8,1
2024,6,1,18.8,8,1,21.5,8,1,16.2,8,1,0,1,8,1
2024,6,2,17.3,8,1,20.3,8,1,15.6,8,1,11.0,0,8,1
2024,6,3,18.3,8,1,22.1,8,1,15.3,8,1,0.0,0,5,1
2024,6,4,18.6,8,1,22.8,5,1,15.3,5,1,0.0,0,8,1
2024,6,5,17.1,8,1,20.1,8,1,15.5,8,1,0.0,0,8,1
2024,6,6,17.3,8,1,21.1,8,1,14.3,8,1,0,1,8,1
2024,6,7,19.5,8,1,24.9,8,1,14.0,8,1,0,1,8,1
2024,6,8,22.7,8,1,28.3,8,1,17.3,8,1,0,1,8,1
2024,6,9,23.4,8,1,27.9,8,1,20.6,8,1,0,1,8,1
2024,6,10,21.0,8,1,23.6,8,1,19.5,8,1,2.0,0,8,1
2024,6,11,21.9,8,1,25.2,8,1,19.0,8,1,0,1,8,1
2024,6,12,24.5,8,1,30.4,8,1,18.6,8,1,0,1,5,1
2024,6,13,23.4,8,1,28.0,8,1,20.3,8,1,0,1,8,1
2024,6,14,22.5,8,1,26.0,8,1,20.5,8,1,0,1,8,1
2024,6,15,26.4,8,1,32.5,8,1,20.2,8,1,0,1,8,1
2024,6,16,23.3,8,1,29.0,8,1,20.5,8,1,9.5,0,8,1
2024,6,17,22.9,8,1,26.9,8,1,18.2,8,1,31.0,0,8,1
2024,6,18,22.1,8,1,25.6,8,1,18.2,8,1,0,1,8,1
2024,6,19,21.8,8,1,24.3,8,1,17.9,8,1,0.0,0,8,1
2024,6,20,23.5,8,1,29.3,8,1,15.8,8,1,0,1,8,1
2024,6,21,24.8,8,1,30.6,8,1,19.3,8,1,0,1,8,1
2024,6,22,24.4,8,1,28.2,8,1,19.8,8,1,0,1,8,1
2024,6,23,22.8,8,1,25.5,8,1,20.7,8,1,16.0,0,8,1
2024,6,24,22.9,8,1,24.0,8,1,21.3,8,1,10.5,0,8,1
2024,6,25,22.1,8,1,24.5,8,1,19.5,8,1,80.0,0,8,1
2024,6,26,20.9,8,1,23.4,8,1,17.7,8,1,0.5,0,8,1
2024,6,27,21.3,8,1,25.3,8,1,16.6,8,1,0,1,8,1
2024,6,28,22.8,8,1,27.7,8,1,16.7,8,1,0,1,8,1
2024,6,29,23.1,8,1,27.0,8,1,18.6,8,1,0,1,8,1
2024,6,30,23.1,8,1,27.9,8,1,18.1,8,1,35.0,0,8,1
2024,7,1,22.4,8,1,25.1,8,1,20.0,8,1,7.0,0,8,1
2024,7,2,21.4,8,1,24.3,8,1,18.3,8,1,0,1,8,1
2024,7,3,21.9,8,1,25.0,8,1,17.4,8,1,26.5,0,8,1
2024,7,4,23.7,8,1,27.0,8,1,22.2,8,1,0.0,0,8,1
2024,7,5,26.3,8,1,30.5,8,1,22.7,8,1,2.0,0,8,1
2024,7,6,25.7,8,1,29.5,8,1,23.2,8,1,2.0,0,8,1
2024,7,7,25.4,8,1,28.1,8,1,24.0,8,1,11.0,0,8,1
2024,7,8,23.5,8,1,24.6,8,1,22.0,8,1,28.0,0,8,1
2024,7,9,23.7,8,1,26.1,8,1,22.3,8,1,34.5,0,8,1
2024,7,10,23.0,8,1,25.2,8,1,21.6,8,1,31.0,0,8,1
2024,7,11,22.7,8,1,25.3,8,1,20.9,8,1,3.5,0,8,1
2024,7,12,22.6,8,1,26.7,8,1,19.6,8,1,0,1,8,1
2024,7,13,22.8,8,1,27.2,8,1,18.2,8,1,0,1,8,1
2024,7,14,24.9,8,1,29.8,8,1,20.2,8,1,0.0,0,8,1
2024,7,15,25.6,8,1,30.9,8,1,22.3,8,1,0,1,8,1
2024,7,16,27.0,8,1,32.7,8,1,21.9,8,1,0,1,8,1
2024,7,17,25.0,8,1,28.0,8,1,22.4,8,1,4.5,0,8,1
2024,7,18,25.1,8,1,29.4,8,1,22.8,8,1,86.0,0,8,1
2024,7,19,26.4,8,1,31.2,8,1,24.2,8,1,8.0,0,8,1
2024,7,20,25.9,8,1,28.6,8,1,24.0,8,1,4.0,0,8,1
2024,7,21,28.8,8,1,33.6,8,1,23.9,8,1,0,1,8,1
2024,7,22,27.6,8,1,29.2,8,1,26.6,8,1,0,1,8,1
2024,7,23,29.6,8,1,33.9,8,1,25.9,8,1,0,1,8,1
2024,7,24,26.6,8,1,29.1,8,1,24.9,8,1,15.0,0,8,1
2024,7,25,23.7,8,1,26.2,8,1,22.0,8,1,288.0,0,8,1
2024,7,26,26.3,8,1,28.7,8,1,22.8,8,1,1.0,0,8,1
2024,7,27,27.2,8,1,30.1,8,1,24.8,8,1,1.0,0,8,1
2024,7,28,26.9,8,1,28.8,8,1,25.3,8,1,8.5,0,8,1
2024,7,29,27.4,8,1,29.8,8,1,25.8,8,1,0,1,8,1
2024,7,30,27.1,8,1,29.6,8,1,25.8,8,1,0,1,8,1
2024,7,31,25.8,8,1,27.7,8,1,23.9,8,1,0.0,0,5,1
